year,month,factor,pair,R
2018,201710,OP,AC,-0.021963677
2018,201711,OP,AC,-0.103876185
2018,201712,OP,AC,-0.03522053
2018,20181,OP,AC,-0.052381647
2018,20182,OP,AC,-0.076997998
2018,20183,OP,AC,0.077979961
2018,20184,OP,AC,-0.036620268
2018,20185,OP,AC,0.009999316
2018,20186,OP,AC,-0.121461993
2018,20187,OP,AC,-0.011540478
2018,20167,OP,AD,0.142772212
2018,20168,OP,AD,0.042006463
2018,20169,OP,AD,-0.019419958
2018,201610,OP,AD,0.084865636
2018,201611,OP,AD,0.186874021
2018,201612,OP,AD,-0.101547491
2018,20171,OP,AD,-0.015367834
2018,20172,OP,AD,0.132988418
2018,20173,OP,AD,-0.026890335
2018,20174,OP,AD,-0.10849776
2018,20175,OP,AD,-0.10270073
2018,20176,OP,AD,0.013505263
2018,20177,OP,AD,-0.036068325
2018,20178,OP,AD,0.041512735
2018,20179,OP,AD,-0.004287387
2018,201710,OP,AD,-0.018250131
2018,201711,OP,AD,-0.108577803
2018,201712,OP,AD,-0.034173135
2018,20181,OP,AD,-0.029353249
2018,20182,OP,AD,-0.060798517
2018,20183,OP,AD,0.079153862
2018,20184,OP,AD,-0.049273582
2018,20185,OP,AD,0.03568492
2018,20186,OP,AD,-0.132840056
2018,20187,OP,AD,-0.00321106
2018,20167,OP,AE,0.017927765
2018,20168,OP,AE,0.059353438
2018,20169,OP,AE,0.034053716
2018,201610,OP,AE,0.083068841
2018,201611,OP,AE,0.027628304
2018,201612,OP,AE,0.014333864
2018,20171,OP,AE,-0.044881653
2018,20172,OP,AE,0.09067733
2018,20173,OP,AE,-0.039798837
2018,20174,OP,AE,-0.078722253
2018,20175,OP,AE,-0.080207556
2018,20176,OP,AE,0.053485
2018,20177,OP,AE,-0.023885186
2018,20178,OP,AE,0.021692156
2018,20179,OP,AE,0.023429479
2018,201710,OP,AE,-0.008631895
2018,201711,OP,AE,-0.099682949
2018,201712,OP,AE,-0.032368119
2018,20181,OP,AE,-0.053272728
2018,20182,OP,AE,-0.046765389
2018,20183,OP,AE,0.024233832
2018,20184,OP,AE,-0.081590792
2018,20185,OP,AE,-0.026903355
2018,20186,OP,AE,-0.109361602
2018,20187,OP,AE,-0.0129135
2018,20167,INV,AA,0.00128002
2018,20168,INV,AA,0.052189232
2018,20169,INV,AA,0.03707571
2018,201610,INV,AA,0.032018007
2018,201611,INV,AA,0.033121299
2018,201612,INV,AA,-0.017240308
2018,20171,INV,AA,-0.028412437
2018,20172,INV,AA,0.040485992
2018,20173,INV,AA,-0.041775608
2018,20174,INV,AA,-0.109271278
2018,20175,INV,AA,-0.090237935
2018,20176,INV,AA,0.036929239
2018,20177,INV,AA,-0.021436942
2018,20178,INV,AA,0.020232166
2018,20179,INV,AA,0.004304628
2018,201710,INV,AA,-0.042481586
2018,201711,INV,AA,-0.094999757
2018,201712,INV,AA,-0.042693001
2018,20181,INV,AA,-0.076021793
2018,20182,INV,AA,-0.06475446
2018,20183,INV,AA,0.044926883
2018,20184,INV,AA,-0.089480161
2018,20185,INV,AA,-0.044920218
2018,20186,INV,AA,-0.133003609
2018,20187,INV,AA,0.009059667
2018,20167,INV,AB,-0.021900831
2018,20168,INV,AB,0.060939306
2018,20169,INV,AB,0.051659576
2018,201610,INV,AB,0.065764934
2018,201611,INV,AB,0.081664318
2018,201612,INV,AB,-0.008649122
2018,20171,INV,AB,-0.056084265
2018,20172,INV,AB,0.035237943
2018,20173,INV,AB,-0.049862175
2018,20174,INV,AB,-0.102769366
2018,20175,INV,AB,-0.089337245
2018,20176,INV,AB,0.025572531
2018,20177,INV,AB,-0.027952069
2018,20178,INV,AB,0.041167218
2018,20179,INV,AB,0.004563708
2018,201710,INV,AB,-0.024815196
2018,201711,INV,AB,-0.085413361
2018,201712,INV,AB,-0.035833696
2018,20181,INV,AB,-0.051409783
2018,20182,INV,AB,-0.085210786
2018,20183,INV,AB,0.083739765
2018,20184,INV,AB,-0.068995605
2018,20185,INV,AB,-0.022512099
2018,20186,INV,AB,-0.141335982
2018,20187,INV,AB,0.022362337
2018,20167,INV,AC,0.009333817
2018,20168,INV,AC,0.044976403
2018,20169,INV,AC,-0.001930566
2018,201610,INV,AC,0.074858265
2018,201611,INV,AC,0.069090491
2018,201612,INV,AC,-0.018033641
2018,20171,INV,AC,-0.056004719
2018,20172,INV,AC,0.044847657
2018,20173,INV,AC,-0.053380881
2018,20174,INV,AC,-0.100985818
2018,20175,INV,AC,-0.077787982
2018,20176,INV,AC,0.011135868
2018,20177,INV,AC,-0.050599036
2018,20178,INV,AC,0.029514579
2018,20179,INV,AC,0.005445043
2018,201710,INV,AC,-0.028802885
2018,201711,INV,AC,-0.104091185
2018,201712,INV,AC,-0.042247957
2018,20181,INV,AC,-0.050319569
2018,20182,INV,AC,-0.074405976
2018,20183,INV,AC,0.054893469
2018,20184,INV,AC,-0.039228145
2018,20185,INV,AC,0.01872461
2018,20186,INV,AC,-0.101427903
2018,20187,INV,AC,-0.019279127
2018,20167,INV,AD,0.042182149
2018,20168,INV,AD,0.151496516
2018,20169,INV,AD,0.028028597
2018,201610,INV,AD,0.060383423
2018,201611,INV,AD,0.048661886
2018,201612,INV,AD,-0.012291314
2018,20171,INV,AD,-0.028248316
2018,20172,INV,AD,0.058396504
2018,20173,INV,AD,-0.009886888
2018,20174,INV,AD,-0.10829175
2018,20175,INV,AD,-0.093088415
2018,20176,INV,AD,0.043009547
2018,20177,INV,AD,-0.029486075
2018,20178,INV,AD,0.042759524
2018,20179,INV,AD,0.01124723
2018,201710,INV,AD,-0.025851766
2018,201711,INV,AD,-0.099825371
2018,201712,INV,AD,-0.032039488
2018,20181,INV,AD,-0.05363986
2018,20182,INV,AD,-0.068645032
2018,20183,INV,AD,0.054973357
2018,20184,INV,AD,-0.047796015
2018,20185,INV,AD,0.025761053
2018,20186,INV,AD,-0.119139298
2018,20187,INV,AD,-0.005207252
2018,20167,INV,AE,-0.029463732
2018,20168,INV,AE,0.163208587
2018,20169,INV,AE,0.000929976
2018,201610,INV,AE,0.095663578
2018,201611,INV,AE,0.071067694
2018,201612,INV,AE,-0.046186833
2018,20171,INV,AE,-0.056071731
2018,20172,INV,AE,0.164586963
2018,20173,INV,AE,-0.009431142
2018,20174,INV,AE,-0.066897612
2018,20175,INV,AE,-0.093121181
2018,20176,INV,AE,0.031168294
2018,20177,INV,AE,-0.044100382
2018,20178,INV,AE,0.038060696
2018,20179,INV,AE,0.005455716
2018,201710,INV,AE,-0.019680143
2018,201711,INV,AE,-0.094198112
2018,201712,INV,AE,-0.035096317
2018,20181,INV,AE,-0.047851495
2018,20182,INV,AE,-0.044080897
2018,20183,INV,AE,0.061083721
2018,20184,INV,AE,-0.04754362
2018,20185,INV,AE,0.021388938
2018,20186,INV,AE,-0.130423021
2018,20187,INV,AE,-0.022040874
2018,20167,BM,BA,-0.005145723
2018,20168,BM,BA,0.076855337
2018,20169,BM,BA,-0.000635964
2018,201610,BM,BA,0.052055527
2018,201611,BM,BA,0.046586894
2018,201612,BM,BA,-0.003664336
2018,20171,BM,BA,-0.020567171
2018,20172,BM,BA,0.02765579
2018,20173,BM,BA,-0.035414688
2018,20174,BM,BA,-0.062966725
2018,20175,BM,BA,-0.073770947
2018,20176,BM,BA,0.03258261
2018,20177,BM,BA,-0.021117027
2018,20178,BM,BA,0.041616825
2018,20179,BM,BA,0.024141896
2018,201710,BM,BA,-0.026187208
2018,201711,BM,BA,-0.054087125
2018,201712,BM,BA,-0.008179273
2018,20181,BM,BA,-0.038848504
2018,20182,BM,BA,-0.075908036
2018,20183,BM,BA,0.056865697
2018,20184,BM,BA,-0.030228598
2018,20185,BM,BA,-0.0330612
2018,20186,BM,BA,-0.139567124
2018,20187,BM,BA,-0.007995537
2018,20167,BM,BB,-0.015791842
2018,20168,BM,BB,0.057158081
2018,20169,BM,BB,-0.002420692
2018,201610,BM,BB,0.069570106
2018,201611,BM,BB,0.030530897
2018,201612,BM,BB,-0.012923744
2018,20171,BM,BB,-0.008117646
2018,20172,BM,BB,0.034837285
2018,20173,BM,BB,-0.01917489
2018,20174,BM,BB,-0.067225745
2018,20175,BM,BB,-0.090974305
2018,20176,BM,BB,0.042473996
2018,20177,BM,BB,-0.002150168
2018,20178,BM,BB,0.027775427
2018,20179,BM,BB,0.005822794
2018,201710,BM,BB,-0.008866267
2018,201711,BM,BB,-0.086016601
2018,201712,BM,BB,-0.019574988
2018,20181,BM,BB,-0.04942103
2018,20182,BM,BB,-0.060463401
2018,20183,BM,BB,0.061997925
2018,20184,BM,BB,-0.053922838
2018,20185,BM,BB,-0.032815487
2018,20186,BM,BB,-0.13359323
2018,20187,BM,BB,0.032103362
2018,20167,BM,BC,-0.006943936
2018,20168,BM,BC,0.040646219
2018,20169,BM,BC,-0.00306205
2018,201610,BM,BC,0.035414136
2018,201611,BM,BC,0.041168708
2018,201612,BM,BC,-0.017387093
2018,20171,BM,BC,-0.033337438
2018,20172,BM,BC,0.04424142
2018,20173,BM,BC,-0.019052333
2018,20174,BM,BC,-0.06584514
2018,20175,BM,BC,-0.089753305
2018,20176,BM,BC,0.037074058
2018,20177,BM,BC,0.008250985
2018,20178,BM,BC,0.030134151
2018,20179,BM,BC,0.006613514
2018,201710,BM,BC,-0.040054947
2018,201711,BM,BC,-0.088419737
2018,201712,BM,BC,-0.007598577
2018,20181,BM,BC,-0.04254247
2018,20182,BM,BC,-0.053109393
2018,20183,BM,BC,0.048943587
2018,20184,BM,BC,-0.050891111
2018,20185,BM,BC,-0.014926143
2018,20186,BM,BC,-0.117078402
2018,20187,BM,BC,0.012863509
2018,20167,BM,BD,-0.009666935
2018,20168,BM,BD,0.056106417
2018,20169,BM,BD,-0.007767172
2018,201610,BM,BD,0.028660145
2018,201611,BM,BD,0.018468447
2018,201612,BM,BD,-0.053745687
2018,20171,BM,BD,-0.016603009
2018,20172,BM,BD,0.037289943
2018,20173,BM,BD,-0.03038035
2018,20174,BM,BD,-0.07162559
2018,20175,BM,BD,-0.081672692
2018,20176,BM,BD,0.014728365
2018,20177,BM,BD,6.15E-05
2018,20178,BM,BD,0.016863861
2018,20179,BM,BD,0.008245592
2018,201710,BM,BD,-0.02881317
2018,201711,BM,BD,-0.084108758
2018,201712,BM,BD,-0.026090609
2018,20181,BM,BD,-0.036366304
2018,20182,BM,BD,-0.061463436
2018,20183,BM,BD,0.02783501
2018,20184,BM,BD,-0.054405483
2018,20185,BM,BD,-0.015971341
2018,20186,BM,BD,-0.108598947
2018,20187,BM,BD,0.009452589
2018,20167,BM,BE,0.008381083
2018,20168,BM,BE,0.046342985
2018,20169,BM,BE,0.006150958
2018,201610,BM,BE,0.032311678
2018,201611,BM,BE,0.026185013
2018,201612,BM,BE,-0.045640708
2018,20171,BM,BE,-0.022277538
2018,20172,BM,BE,0.055640539
2018,20173,BM,BE,-0.019431601
2018,20174,BM,BE,-0.040132051
2018,20175,BM,BE,-0.094718513
2018,20176,BM,BE,0.028908396
2018,20177,BM,BE,0.010183418
2018,20178,BM,BE,0.022439868
2018,20179,BM,BE,-0.013305797
2018,201710,BM,BE,-0.044223674
2018,201711,BM,BE,-0.081930655
2018,201712,BM,BE,-0.030186975
2018,20181,BM,BE,-0.02397503
2018,20182,BM,BE,-0.063059301
2018,20183,BM,BE,0.058642124
2018,20184,BM,BE,-0.048022772
2018,20185,BM,BE,-0.019872831
2018,20186,BM,BE,-0.128685476
2018,20187,BM,BE,0.02084931
2018,20167,OP,BA,0.005431811
2018,20168,OP,BA,0.060747017
2018,20169,OP,BA,-0.005856695
2018,201610,OP,BA,0.052590081
2018,201611,OP,BA,0.040693382
2018,201612,OP,BA,-0.028175128
2018,20171,OP,BA,-0.024459592
2018,20172,OP,BA,0.03002912
2018,20173,OP,BA,-0.043286075
2018,20174,OP,BA,-0.060173358
2018,20175,OP,BA,-0.09242834
2018,20176,OP,BA,0.028448587
2018,20177,OP,BA,0.005102411
2018,20178,OP,BA,0.0276346
2018,20179,OP,BA,0.008626587
2018,201710,OP,BA,-0.031370321
2018,201711,OP,BA,-0.082150001
2018,201712,OP,BA,-0.009194115
2018,20181,OP,BA,-0.057894655
2018,20182,OP,BA,-0.074449068
2018,20183,OP,BA,0.051518967
2018,20184,OP,BA,-0.047688914
2018,20185,OP,BA,-0.039667414
2018,20186,OP,BA,-0.106886987
2018,20187,OP,BA,0.009993568
2018,20167,OP,BB,-0.013788951
2018,20168,OP,BB,0.055424896
2018,20169,OP,BB,-0.007322668
2018,201610,OP,BB,0.042790248
2018,201611,OP,BB,0.022432145
2018,201612,OP,BB,-0.028440347
2018,20171,OP,BB,-0.018165974
2018,20172,OP,BB,0.032152631
2018,20173,OP,BB,-0.021980597
2018,20174,OP,BB,-0.09071058
2018,20175,OP,BB,-0.077896376
2018,20176,OP,BB,0.027134258
2018,20177,OP,BB,-0.00271609
2018,20178,OP,BB,0.027462908
2018,20179,OP,BB,0.007405519
2018,201710,OP,BB,-0.046178549
2018,201711,OP,BB,-0.082777272
2018,201712,OP,BB,-0.03250381
2018,20181,OP,BB,-0.038177271
2018,20182,OP,BB,-0.07204047
2018,20183,OP,BB,0.062134614
2018,20184,OP,BB,-0.046064848
2018,20185,OP,BB,-0.035973478
2018,20186,OP,BB,-0.135069393
2018,20187,OP,BB,0.032115968
2018,20167,OP,BC,-0.01471604
2018,20168,OP,BC,0.052970496
2018,20169,OP,BC,0.005827209
2018,201610,OP,BC,0.051056199
2018,201611,OP,BC,0.052995628
2018,201612,OP,BC,-0.041040959
2018,20171,OP,BC,-0.022951103
2018,20172,OP,BC,0.052838171
2018,20173,OP,BC,-0.033837783
2018,20174,OP,BC,-0.058699297
2018,20175,OP,BC,-0.071859951
2018,20176,OP,BC,0.031989793
2018,20177,OP,BC,-0.017301328
2018,20178,OP,BC,0.03194051
2018,20179,OP,BC,0.008810182
2018,201710,OP,BC,-0.032155765
2018,201711,OP,BC,-0.081024581
2018,201712,OP,BC,-0.021593511
2018,20181,OP,BC,-0.033898694
2018,20182,OP,BC,-0.054133216
2018,20183,OP,BC,0.041792689
2018,20184,OP,BC,-0.044736025
2018,20185,OP,BC,-0.01772552
2018,20186,OP,BC,-0.135326124
2018,20187,OP,BC,0.014637929
2018,20167,OP,BD,-0.023106587
2018,20168,OP,BD,0.037357568
2018,20169,OP,BD,0.003553729
2018,201610,OP,BD,0.029834088
2018,201611,OP,BD,0.022024668
2018,201612,OP,BD,-0.036482662
2018,20171,OP,BD,-0.011406642
2018,20172,OP,BD,0.042196599
2018,20173,OP,BD,-0.004700637
2018,20174,OP,BD,-0.065134905
2018,20175,OP,BD,-0.08192793
2018,20176,OP,BD,0.044165687
2018,20177,OP,BD,-0.006961135
2018,20178,OP,BD,0.022710183
2018,20179,OP,BD,0.009008915
2018,201710,OP,BD,-0.005086736
2018,201711,OP,BD,-0.072311695
2018,201712,OP,BD,-0.016114056
2018,20181,OP,BD,-0.020362735
2018,20182,OP,BD,-0.043009911
2018,20183,OP,BD,0.057329173
2018,20184,OP,BD,-0.061234183
2018,20185,OP,BD,-0.015828102
2018,20186,OP,BD,-0.143680453
2018,20187,OP,BD,0.002530346
2018,20167,OP,BE,0.011543232
2018,20168,OP,BE,0.083847865
2018,20169,OP,BE,0.00600147
2018,201610,OP,BE,0.033117447
2018,201611,OP,BE,0.012374358
2018,201612,OP,BE,0.047180955
2018,20171,OP,BE,-0.010283357
2018,20172,OP,BE,0.059102742
2018,20173,OP,BE,0.0137309
2018,20174,OP,BE,-0.00072475
2018,20175,OP,BE,-0.115973405
2018,20176,OP,BE,0.030503289
2018,20177,OP,BE,0.014991359
2018,20178,OP,BE,0.031892821
2018,20179,OP,BE,-0.000988075
2018,201710,OP,BE,-0.003055677
2018,201711,OP,BE,-0.059344936
2018,201712,OP,BE,-0.003534497
2018,20181,OP,BE,-0.02369202
2018,20182,OP,BE,-0.056287389
2018,20183,OP,BE,0.025527117
2018,20184,OP,BE,-0.032003091
2018,20185,OP,BE,0.02265678
2018,20186,OP,BE,-0.113580229
2018,20187,OP,BE,-0.006716357
2018,20167,INV,BA,0.003241756
2018,20168,INV,BA,0.057627101
2018,20169,INV,BA,-0.0055297
2018,201610,INV,BA,0.041886622
2018,201611,INV,BA,0.024956767
2018,201612,INV,BA,-0.018028333
2018,20171,INV,BA,-0.025123015
2018,20172,INV,BA,0.044193883
2018,20173,INV,BA,-0.036408265
2018,20174,INV,BA,-0.100286275
2018,20175,INV,BA,-0.093789417
2018,20176,INV,BA,0.033632201
2018,20177,INV,BA,0.009884293
2018,20178,INV,BA,0.024978319
2018,20179,INV,BA,1.39E-05
2018,201710,INV,BA,-0.026673723
2018,201711,INV,BA,-0.08270516
2018,201712,INV,BA,-0.008504773
2018,20181,INV,BA,-0.041732479
2018,20182,INV,BA,-0.063772088
2018,20183,INV,BA,0.052144923
2018,20184,INV,BA,-0.048449847
2018,20185,INV,BA,-0.02690466
2018,20186,INV,BA,-0.119752344
2018,20187,INV,BA,0.021840835
2018,20167,INV,BB,0.004713422
2018,20168,INV,BB,0.044798153
2018,20169,INV,BB,-0.007411651
2018,201610,INV,BB,0.035173641
2018,201611,INV,BB,0.040601402
2018,201612,INV,BB,-0.024874846
2018,20171,INV,BB,-0.003634215
2018,20172,INV,BB,0.024792092
2018,20173,INV,BB,-0.028200958
2018,20174,INV,BB,-0.088064811
2018,20175,INV,BB,-0.080734075
2018,20176,INV,BB,0.028245473
2018,20177,INV,BB,0.004641749
2018,20178,INV,BB,0.027563134
2018,20179,INV,BB,-0.005751451
2018,201710,INV,BB,-0.038668973
2018,201711,INV,BB,-0.087101547
2018,201712,INV,BB,-0.02714363
2018,20181,INV,BB,-0.050813535
2018,20182,INV,BB,-0.072161392
2018,20183,INV,BB,0.057549326
2018,20184,INV,BB,-0.033192452
2018,20185,INV,BB,-0.0289425
2018,20186,INV,BB,-0.115069828
2018,20187,INV,BB,0.02665539
2018,20167,INV,BC,-0.018432295
2018,20168,INV,BC,0.078102263
2018,20169,INV,BC,0.004658924
2018,201610,INV,BC,0.052852117
2018,201611,INV,BC,0.0351774
2018,201612,INV,BC,-0.041417308
2018,20171,INV,BC,-0.017571838
2018,20172,INV,BC,0.033172984
2018,20173,INV,BC,-0.030535139
2018,20174,INV,BC,-0.028479463
2018,20175,INV,BC,-0.0893167
2018,20176,INV,BC,0.032245001
2018,20177,INV,BC,0.022054507
2018,20178,INV,BC,0.018386103
2018,20179,INV,BC,0.012350761
2018,201710,INV,BC,-0.03551437
2018,201711,INV,BC,-0.071177009
2018,201712,INV,BC,-0.024498063
2018,20181,INV,BC,-0.016462284
2018,20182,INV,BC,-0.067619972
2018,20183,INV,BC,0.043408152
2018,20184,INV,BC,-0.061342623
2018,20185,INV,BC,-0.033732048
2018,20186,INV,BC,-0.131599882
2018,20187,INV,BC,0.007545438
2018,20167,INV,BD,-0.013144539
2018,20168,INV,BD,0.049152713
2018,20169,INV,BD,-0.011287071
2018,201610,INV,BD,0.056186207
2018,201611,INV,BD,0.04603037
2018,201612,INV,BD,-0.054941931
2018,20171,INV,BD,-0.044998433
2018,20172,INV,BD,0.037137838
2018,20173,INV,BD,-0.03386708
2018,20174,INV,BD,-0.064721202
2018,20175,INV,BD,-0.071028005
2018,20176,INV,BD,0.037164221
2018,20177,INV,BD,-0.031399486
2018,20178,INV,BD,0.039042901
2018,20179,INV,BD,0.008791936
2018,201710,INV,BD,-0.026389793
2018,201711,INV,BD,-0.089949526
2018,201712,INV,BD,-0.006510299
2018,20181,INV,BD,-0.038149544
2018,20182,INV,BD,-0.051774676
2018,20183,INV,BD,0.065951444
2018,20184,INV,BD,-0.051580407
2018,20185,INV,BD,0.004307441
2018,20186,INV,BD,-0.135512694
2018,20187,INV,BD,0.00722625
2018,20167,INV,BE,-0.023132306
2018,20168,INV,BE,0.05440361
2018,20169,INV,BE,0.015656957
2018,201610,INV,BE,0.040437752
2018,201611,INV,BE,0.019103029
2018,201612,INV,BE,0.016878472
2018,20171,INV,BE,-0.004946504
2018,20172,INV,BE,0.056153387
2018,20173,INV,BE,0.013846117
2018,20174,INV,BE,-0.005645109
2018,20175,INV,BE,-0.092769958
2018,20176,INV,BE,0.023857481
2018,20177,INV,BE,-0.025906023
2018,20178,INV,BE,0.034633601
2018,20179,INV,BE,0.029339748
2018,201710,INV,BE,-0.011955977
2018,201711,INV,BE,-0.058160558
2018,201712,INV,BE,-0.023753831
2018,20181,INV,BE,-0.049197694
2018,20182,INV,BE,-0.058694823
2018,20183,INV,BE,0.031314533
2018,20184,INV,BE,-0.043788759
2018,20185,INV,BE,-0.032466688
2018,20186,INV,BE,-0.130158402
2018,20187,INV,BE,-0.002690907
2018,20167,BM,CA,0.002357055
2018,20168,BM,CA,0.050762927
2018,20169,BM,CA,-0.020592746
2018,201610,BM,CA,0.032387112
2018,201611,BM,CA,0.017199436
2018,201612,BM,CA,-0.03912629
2018,20171,BM,CA,-0.015559929
2018,20172,BM,CA,0.043991474
2018,20173,BM,CA,-0.008242672
2018,20174,BM,CA,-0.065335272
2018,20175,BM,CA,-0.07943944
2018,20176,BM,CA,0.051265487
2018,20177,BM,CA,0.008689947
2018,20178,BM,CA,0.044835473
2018,20179,BM,CA,0.029833688
2018,201710,BM,CA,-0.001126312
2018,201711,BM,CA,-0.046710728
2018,201712,BM,CA,-0.022974359
2018,20181,BM,CA,-0.030717118
2018,20182,BM,CA,-0.043257415
2018,20183,BM,CA,0.045995976
2018,20184,BM,CA,-0.045985941
2018,20185,BM,CA,-0.003815146
2018,20186,BM,CA,-0.144704236
2018,20187,BM,CA,-0.011707675
2018,20167,BM,CB,-0.008043358
2018,20168,BM,CB,0.035653157
2018,20169,BM,CB,-0.00879734
2018,201610,BM,CB,0.044016085
2018,201611,BM,CB,0.024184992
2018,201612,BM,CB,-0.033863069
2018,20171,BM,CB,-0.043775185
2018,20172,BM,CB,0.047937099
2018,20173,BM,CB,-0.021419424
2018,20174,BM,CB,-0.056178463
2018,20175,BM,CB,-0.098844027
2018,20176,BM,CB,0.041475115
2018,20177,BM,CB,0.009050845
2018,20178,BM,CB,0.037182475
2018,20179,BM,CB,0.030307966
2018,201710,BM,CB,-0.017518261
2018,201711,BM,CB,-0.084440356
2018,201712,BM,CB,-0.015688967
2018,20181,BM,CB,-0.036691127
2018,20182,BM,CB,-0.048078447
2018,20183,BM,CB,0.05475884
2018,20184,BM,CB,-0.029202088
2018,20185,BM,CB,-0.01426737
2018,20186,BM,CB,-0.140467568
2018,20187,BM,CB,0.017892977
2018,20167,BM,CC,-0.006376453
2018,20168,BM,CC,0.036136347
2018,20169,BM,CC,-0.015842521
2018,201610,BM,CC,0.029946561
2018,201611,BM,CC,0.014696727
2018,201612,BM,CC,-0.033643039
2018,20171,BM,CC,-0.002797598
2018,20172,BM,CC,0.023163893
2018,20173,BM,CC,-0.026476827
2018,20174,BM,CC,-0.057260481
2018,20175,BM,CC,-0.074168729
2018,20176,BM,CC,0.027179416
2018,20177,BM,CC,0.009672897
2018,20178,BM,CC,0.020784337
2018,20179,BM,CC,0.025492792
2018,201710,BM,CC,-0.041268389
2018,201711,BM,CC,-0.076565764
2018,201712,BM,CC,-0.037768818
2018,20181,BM,CC,-0.022755995
2018,20182,BM,CC,-0.049056032
2018,20183,BM,CC,0.018669652
2018,20184,BM,CC,-0.052814854
2018,20185,BM,CC,-0.03353863
2018,20186,BM,CC,-0.128223436
2018,20187,BM,CC,0.039943753
2018,20167,BM,CD,0.008425432
2018,20168,BM,CD,0.052299893
2018,20169,BM,CD,-0.016637386
2018,201610,BM,CD,0.034754902
2018,201611,BM,CD,0.015392154
2018,201612,BM,CD,-0.040527722
2018,20171,BM,CD,-0.018513602
2018,20172,BM,CD,0.058251893
2018,20173,BM,CD,-0.009924312
2018,20174,BM,CD,-0.044132208
2018,20175,BM,CD,-0.080719034
2018,20176,BM,CD,0.036755855
2018,20177,BM,CD,0.036559969
2018,20178,BM,CD,0.027094996
2018,20179,BM,CD,0.017462004
2018,201710,BM,CD,-0.016224646
2018,201711,BM,CD,-0.072756681
2018,201712,BM,CD,-0.036773898
2018,20181,BM,CD,-0.028581991
2018,20182,BM,CD,-0.03141949
2018,20183,BM,CD,0.011445282
2018,20184,BM,CD,-0.051706552
2018,20185,BM,CD,-0.008236145
2018,20186,BM,CD,-0.118456669
2018,20187,BM,CD,0.01525642
2018,20167,BM,CE,0.013973666
2018,20168,BM,CE,0.070703513
2018,20169,BM,CE,0.005647601
2018,201610,BM,CE,0.036256339
2018,201611,BM,CE,0.031162762
2018,201612,BM,CE,-0.034294849
2018,20171,BM,CE,-0.012242863
2018,20172,BM,CE,0.06485022
2018,20173,BM,CE,0.001830868
2018,20174,BM,CE,-0.029441276
2018,20175,BM,CE,-0.073425148
2018,20176,BM,CE,0.023780845
2018,20177,BM,CE,0.018503436
2018,20178,BM,CE,0.032915841
2018,20179,BM,CE,-0.005506716
2018,201710,BM,CE,-0.035830678
2018,201711,BM,CE,-0.066442255
2018,201712,BM,CE,-0.012211118
2018,20181,BM,CE,0.002428255
2018,20182,BM,CE,-0.068816608
2018,20183,BM,CE,0.013596616
2018,20184,BM,CE,-0.046098015
2018,20185,BM,CE,-0.023600039
2018,20186,BM,CE,-0.108409548
2018,20187,BM,CE,0.014822344
2018,20167,OP,CA,-0.013237636
2018,20168,OP,CA,0.029963294
2018,20169,OP,CA,-0.020635521
2018,201610,OP,CA,0.033001973
2018,201611,OP,CA,0.023258762
2018,201612,OP,CA,-0.043746198
2018,20171,OP,CA,-0.018683488
2018,20172,OP,CA,0.044593838
2018,20173,OP,CA,-0.023639512
2018,20174,OP,CA,-0.065274046
2018,20175,OP,CA,-0.071058329
2018,20176,OP,CA,0.025479211
2018,20177,OP,CA,0.014581978
2018,20178,OP,CA,0.023927619
2018,20179,OP,CA,0.018469347
2018,201710,OP,CA,-0.052659772
2018,201711,OP,CA,-0.07928881
2018,201712,OP,CA,-0.030603649
2018,20181,OP,CA,-0.048534255
2018,20182,OP,CA,-0.046416175
2018,20183,OP,CA,0.041730191
2018,20184,OP,CA,-0.060076607
2018,20185,OP,CA,-0.019847661
2018,20186,OP,CA,-0.118284625
2018,20187,OP,CA,0.044024626
2018,20167,OP,CB,-0.000309732
2018,20168,OP,CB,0.05691406
2018,20169,OP,CB,-0.022230687
2018,201610,OP,CB,0.022239911
2018,201611,OP,CB,0.011209924
2018,201612,OP,CB,-0.03423951
2018,20171,OP,CB,-0.012786952
2018,20172,OP,CB,0.040186874
2018,20173,OP,CB,-0.013542008
2018,20174,OP,CB,-0.079841349
2018,20175,OP,CB,-0.097271036
2018,20176,OP,CB,0.036245143
2018,20177,OP,CB,0.014858671
2018,20178,OP,CB,0.03691178
2018,20179,OP,CB,0.03269184
2018,201710,OP,CB,-0.029090043
2018,201711,OP,CB,-0.063598147
2018,201712,OP,CB,-0.026527111
2018,20181,OP,CB,-0.034392037
2018,20182,OP,CB,-0.058872675
2018,20183,OP,CB,0.028511529
2018,20184,OP,CB,-0.037107117
2018,20185,OP,CB,-0.022716868
2018,20186,OP,CB,-0.148058118
2018,20187,OP,CB,0.021272745
2018,20167,OP,CC,0.000780172
2018,20168,OP,CC,0.056942932
2018,20169,OP,CC,-0.004244959
2018,201610,OP,CC,0.036144366
2018,201611,OP,CC,0.013351601
2018,201612,OP,CC,-0.03765141
2018,20171,OP,CC,-0.029675634
2018,20172,OP,CC,0.053668713
2018,20173,OP,CC,-0.016227329
